,Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
2415,2021-09-12,Men's Street Footwear,West,West Gear,In-store,Utah,30,1950.0,65.0
2416,2021-03-10,Men's Street Footwear,West,West Gear,In-store,Utah,30,2010.0,67.0
2417,2021-05-12,Men's Street Footwear,West,West Gear,In-store,Utah,35,2345.0,67.0
2418,2021-08-11,Men's Street Footwear,West,West Gear,In-store,Utah,35,2625.0,71.0
2419,2021-07-10,Men's Street Footwear,West,West Gear,In-store,Utah,35,2800.0,71.0
2420,2021-12-10,Men's Street Footwear,West,West Gear,In-store,Utah,40,2800.0,70.0
2421,2021-02-11,Women's Apparel,West,West Gear,In-store,Utah,25,1125.0,45.0
2422,2021-04-11,Women's Apparel,West,West Gear,In-store,Utah,25,1000.0,40.0
2423,2021-09-12,Women's Apparel,West,West Gear,In-store,Utah,25,1000.0,40.0
2424,2021-03-10,Women's Apparel,West,West Gear,In-store,Utah,30,1200.0,40.0
2425,2021-10-11,Women's Apparel,West,West Gear,In-store,Utah,35,1400.0,40.0
2426,2021-08-11,Women's Apparel,West,West Gear,In-store,Utah,35,1838.0,53.0
2427,2021-06-11,Women's Apparel,West,West Gear,In-store,Utah,40,2300.0,58.0
2428,2021-07-10,Women's Apparel,West,West Gear,In-store,Utah,40,2400.0,60.0
2429,2021-11-11,Women's Apparel,West,West Gear,In-store,Utah,45,2025.0,45.0
2430,2021-12-10,Women's Apparel,West,West Gear,In-store,Utah,45,2250.0,50.0
2431,2021-05-12,Women's Apparel,West,West Gear,In-store,Utah,45,1800.0,40.0
2432,2021-09-12,Women's Athletic Footwear,West,West Gear,In-store,Utah,10,325.0,33.0
2433,2021-04-11,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,500.0,25.0
2434,2021-10-11,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,550.0,28.0
2435,2021-02-11,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,600.0,30.0
2436,2021-08-11,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,750.0,38.0
2437,2021-11-11,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,750.0,38.0
2438,2021-06-11,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,800.0,40.0
2439,2021-03-10,Women's Athletic Footwear,West,West Gear,In-store,Utah,25,625.0,25.0
2440,2021-05-12,Women's Athletic Footwear,West,West Gear,In-store,Utah,25,688.0,28.0
2441,2021-07-10,Women's Athletic Footwear,West,West Gear,In-store,Utah,25,1063.0,43.0
2442,2021-12-10,Women's Athletic Footwear,West,West Gear,In-store,Utah,30,1200.0,40.0
2443,2021-09-12,Women's Street Footwear,West,West Gear,In-store,Utah,10,350.0,35.0
2444,2021-04-11,Women's Street Footwear,West,West Gear,In-store,Utah,15,488.0,33.0
2445,2021-10-11,Women's Street Footwear,West,West Gear,In-store,Utah,20,600.0,30.0
2446,2021-11-11,Women's Street Footwear,West,West Gear,In-store,Utah,20,690.0,35.0
2447,2021-03-10,Women's Street Footwear,West,West Gear,In-store,Utah,20,800.0,40.0
2448,2021-06-11,Women's Street Footwear,West,West Gear,In-store,Utah,20,850.0,43.0
2449,2021-05-12,Women's Street Footwear,West,West Gear,In-store,Utah,25,875.0,35.0
2450,2021-07-10,Women's Street Footwear,West,West Gear,In-store,Utah,25,1188.0,48.0
2451,2021-08-11,Women's Street Footwear,West,West Gear,In-store,Utah,30,1350.0,45.0
2452,2021-12-10,Women's Street Footwear,West,West Gear,In-store,Utah,30,1350.0,45.0
2453,2021-01-10,Men's Athletic Footwear,Northeast,West Gear,Online,Maine,41,45.0,11.0
2454,2020-01-03,Men's Athletic Footwear,Northeast,West Gear,Online,Pennsylvania,44,51.0,12.0
2455,2021-01-10,Men's Street Footwear,Northeast,West Gear,Online,Maine,33,32.0,10.0
2456,2020-01-02,Men's Street Footwear,Northeast,West Gear,Online,Pennsylvania,32,39.0,12.0
2457,2021-01-10,Women's Athletic Footwear,Northeast,West Gear,Online,Maine,43,25.0,6.0
2458,2020-01-05,Women's Athletic Footwear,Northeast,West Gear,Online,Pennsylvania,43,37.0,9.0
2459,2021-01-10,Women's Street Footwear,Northeast,West Gear,Online,Maine,43,43.0,10.0
2460,2020-01-04,Women's Street Footwear,Northeast,West Gear,Online,Pennsylvania,41,48.0,12.0
2461,2021-12-16,Men's Apparel,South,Foot Locker,Online,Louisiana,85,3594.5,53.0
2462,2021-12-16,Men's Apparel,South,Foot Locker,Online,Louisiana,82,107.0,13.0
2463,2021-12-16,Women's Apparel,South,Foot Locker,Online,Louisiana,90,3594.5,63.0
2464,2021-12-16,Women's Apparel,South,Foot Locker,Online,Louisiana,87,152.0,18.0
2465,2021-12-16,Women's Athletic Footwear,South,Foot Locker,Online,Louisiana,75,3594.5,60.0
2466,2021-12-16,Women's Athletic Footwear,South,Foot Locker,Online,Louisiana,72,112.0,16.0
2467,2021-12-16,Women's Street Footwear,South,Foot Locker,Online,Louisiana,75,3594.5,60.0
2468,2021-12-16,Women's Street Footwear,South,Foot Locker,Online,Louisiana,69,112.0,16.0
2469,2021-10-17,Men's Apparel,South,West Gear,Online,Louisiana,50,1750.0,35.0
2470,2021-09-18,Men's Apparel,South,West Gear,Online,Louisiana,55,1513.0,28.0
2471,2021-08-17,Men's Apparel,South,West Gear,Online,Louisiana,65,3088.0,48.0
2472,2021-11-17,Men's Apparel,South,West Gear,Online,Louisiana,70,3325.0,48.0
2473,2021-06-17,Men's Apparel,South,West Gear,Online,Louisiana,95,3594.5,45.0
2474,2021-07-16,Men's Apparel,South,West Gear,Online,Louisiana,95,3594.5,65.0
2475,2021-09-18,Men's Apparel,South,West Gear,Online,Louisiana,51,39.0,8.0
2476,2021-11-17,Men's Apparel,South,West Gear,Online,Louisiana,68,81.0,12.0
2477,2021-04-17,Men's Apparel,South,West Gear,Online,Louisiana,43,23.0,5.0
2478,2021-06-17,Men's Apparel,South,West Gear,Online,Louisiana,92,108.0,12.0
2479,2021-07-16,Men's Apparel,South,West Gear,Online,Louisiana,86,163.0,19.0
2480,2021-05-18,Men's Apparel,South,West Gear,Online,Louisiana,36,23.0,7.0
2481,2021-10-17,Men's Apparel,South,West Gear,Online,Louisiana,47,45.0,10.0
2482,2021-08-17,Men's Apparel,South,West Gear,Online,Louisiana,64,88.0,14.0
2483,2021-02-17,Men's Apparel,South,West Gear,Online,Louisiana,48,24.0,5.0
2484,2021-03-16,Men's Apparel,South,West Gear,Online,Louisiana,56,22.0,4.0
2485,2021-11-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,45,3150.0,70.0
2486,2021-09-18,Men's Athletic Footwear,South,West Gear,Online,Louisiana,50,2500.0,50.0
2487,2021-10-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,50,2875.0,58.0
2488,2021-06-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,70,3594.5,70.0
2489,2021-12-16,Men's Athletic Footwear,South,West Gear,Online,Louisiana,80,3594.5,71.0
2490,2021-08-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,85,3594.5,71.0
2491,2021-07-16,Men's Athletic Footwear,South,West Gear,Online,Louisiana,95,3594.5,71.0
2492,2021-04-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,52,46.0,9.0
2493,2021-12-16,Men's Athletic Footwear,South,West Gear,Online,Louisiana,72,156.0,22.0
2494,2021-09-18,Men's Athletic Footwear,South,West Gear,Online,Louisiana,46,58.0,13.0
2495,2021-08-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,77,184.0,24.0
2496,2021-11-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,42,88.0,21.0
2497,2021-05-18,Men's Athletic Footwear,South,West Gear,Online,Louisiana,47,47.0,10.0
2498,2021-06-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,65,137.0,21.0
2499,2021-10-17,Men's Athletic Footwear,South,West Gear,Online,Louisiana,45,70.0,16.0
2500,2021-03-16,Men's Athletic Footwear,South,West Gear,Online,Louisiana,51,52.0,10.0
2501,2021-07-16,Men's Athletic Footwear,South,West Gear,Online,Louisiana,92,187.0,20.0
2502,2020-11-02,Men's Athletic Footwear,South,West Gear,Online,Texas,49,95.0,19.0
2503,2021-10-17,Men's Street Footwear,South,West Gear,Online,Louisiana,35,1400.0,40.0
2504,2021-11-17,Men's Street Footwear,South,West Gear,Online,Louisiana,40,2500.0,63.0
2505,2021-09-18,Men's Street Footwear,South,West Gear,Online,Louisiana,45,2250.0,50.0
2506,2021-06-17,Men's Street Footwear,South,West Gear,Online,Louisiana,60,3594.5,71.0
2507,2021-12-16,Men's Street Footwear,South,West Gear,Online,Louisiana,70,3594.5,71.0
2508,2021-07-16,Men's Street Footwear,South,West Gear,Online,Louisiana,90,3594.5,71.0
2509,2021-08-17,Men's Street Footwear,South,West Gear,Online,Louisiana,95,3594.5,71.0
2510,2021-11-17,Men's Street Footwear,South,West Gear,Online,Louisiana,39,73.0,19.0
2511,2021-03-16,Men's Street Footwear,South,West Gear,Online,Louisiana,44,65.0,15.0
2512,2021-06-17,Men's Street Footwear,South,West Gear,Online,Louisiana,58,144.0,25.0
2513,2021-08-17,Men's Street Footwear,South,West Gear,Online,Louisiana,86,219.0,26.0
2514,2021-04-17,Men's Street Footwear,South,West Gear,Online,Louisiana,48,68.0,14.0
2515,2021-12-16,Men's Street Footwear,South,West Gear,Online,Louisiana,69,166.0,24.0
2516,2021-05-18,Men's Street Footwear,South,West Gear,Online,Louisiana,43,69.0,16.0
2517,2021-07-16,Men's Street Footwear,South,West Gear,Online,Louisiana,86,232.0,27.0
2518,2021-10-17,Men's Street Footwear,South,West Gear,Online,Louisiana,34,38.0,11.0
2519,2021-09-18,Men's Street Footwear,South,West Gear,Online,Louisiana,43,62.0,15.0
2520,2020-11-01,Men's Street Footwear,South,West Gear,Online,Texas,37,77.0,21.0
2521,2021-09-18,Women's Apparel,South,West Gear,Online,Louisiana,40,1200.0,30.0
2522,2021-10-17,Women's Apparel,South,West Gear,Online,Louisiana,55,2200.0,40.0
2523,2021-05-18,Women's Apparel,South,West Gear,Online,Louisiana,65,3594.5,58.0
2524,2021-08-17,Women's Apparel,South,West Gear,Online,Louisiana,70,2100.0,30.0
2525,2021-11-17,Women's Apparel,South,West Gear,Online,Louisiana,85,3594.5,60.0
2526,2021-07-16,Women's Apparel,South,West Gear,Online,Louisiana,110,3594.5,65.0
2527,2021-06-17,Women's Apparel,South,West Gear,Online,Louisiana,110,3594.5,71.0
2528,2021-03-16,Women's Apparel,South,West Gear,Online,Louisiana,41,39.0,10.0
2529,2021-05-18,Women's Apparel,South,West Gear,Online,Louisiana,59,99.0,17.0
2530,2021-10-17,Women's Apparel,South,West Gear,Online,Louisiana,50,54.0,11.0
2531,2021-02-17,Women's Apparel,South,West Gear,Online,Louisiana,44,46.0,11.0
2532,2021-11-17,Women's Apparel,South,West Gear,Online,Louisiana,81,141.0,17.0
2533,2021-06-17,Women's Apparel,South,West Gear,Online,Louisiana,100,195.0,20.0
2534,2021-07-16,Women's Apparel,South,West Gear,Online,Louisiana,103,168.0,16.0
2535,2021-08-17,Women's Apparel,South,West Gear,Online,Louisiana,63,57.0,9.0
2536,2021-09-18,Women's Apparel,South,West Gear,Online,Louisiana,39,29.0,8.0
2537,2021-04-17,Women's Apparel,South,West Gear,Online,Louisiana,55,58.0,11.0
2538,2021-10-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,40,1500.0,38.0
2539,2021-09-18,Women's Athletic Footwear,South,West Gear,Online,Louisiana,45,1125.0,25.0
2540,2021-11-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,50,2500.0,50.0
2541,2021-08-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,75,3563.0,48.0
2542,2021-06-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,85,3594.5,58.0
2543,2021-07-16,Women's Athletic Footwear,South,West Gear,Online,Louisiana,90,3594.5,60.0
2544,2021-10-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,36,38.0,11.0
2545,2021-11-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,48,60.0,13.0
2546,2021-09-18,Women's Athletic Footwear,South,West Gear,Online,Louisiana,41,26.0,6.0
2547,2021-05-18,Women's Athletic Footwear,South,West Gear,Online,Louisiana,44,37.0,9.0
2548,2021-04-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,39,29.0,7.0
2549,2021-08-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,74,95.0,13.0
2550,2021-07-16,Women's Athletic Footwear,South,West Gear,Online,Louisiana,86,144.0,17.0
2551,2021-02-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,44,32.0,7.0
2552,2021-03-16,Women's Athletic Footwear,South,West Gear,Online,Louisiana,50,42.0,8.0
2553,2021-06-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,82,132.0,16.0
2554,2020-11-04,Women's Athletic Footwear,South,West Gear,Online,Texas,48,84.0,18.0
2555,2021-11-17,Women's Street Footwear,South,West Gear,Online,Louisiana,40,2100.0,53.0
2556,2021-09-18,Women's Street Footwear,South,West Gear,Online,Louisiana,45,1350.0,30.0
2557,2021-10-17,Women's Street Footwear,South,West Gear,Online,Louisiana,45,1800.0,40.0
2558,2021-08-17,Women's Street Footwear,South,West Gear,Online,Louisiana,75,3594.5,70.0
2559,2021-06-17,Women's Street Footwear,South,West Gear,Online,Louisiana,85,3594.5,70.0
2560,2021-07-16,Women's Street Footwear,South,West Gear,Online,Louisiana,95,3594.5,70.0
2561,2021-10-17,Women's Street Footwear,South,West Gear,Online,Louisiana,42,42.0,10.0
2562,2021-05-18,Women's Street Footwear,South,West Gear,Online,Louisiana,49,55.0,11.0
2563,2021-04-17,Women's Street Footwear,South,West Gear,Online,Louisiana,52,55.0,11.0
2564,2021-11-17,Women's Street Footwear,South,West Gear,Online,Louisiana,38,52.0,14.0
2565,2021-09-18,Women's Street Footwear,South,West Gear,Online,Louisiana,43,34.0,8.0
2566,2021-07-16,Women's Street Footwear,South,West Gear,Online,Louisiana,90,176.0,20.0
2567,2021-03-16,Women's Street Footwear,South,West Gear,Online,Louisiana,56,65.0,12.0
2568,2021-08-17,Women's Street Footwear,South,West Gear,Online,Louisiana,70,132.0,19.0
2569,2021-06-17,Women's Street Footwear,South,West Gear,Online,Louisiana,83,168.0,20.0
2570,2020-11-03,Women's Street Footwear,South,West Gear,Online,Texas,46,100.0,22.0
2571,2021-12-12,Men's Apparel,Southeast,Foot Locker,Online,Georgia,65,2600.0,40.0
2572,2021-12-12,Men's Apparel,Southeast,Foot Locker,Online,Georgia,64,74.0,12.0
2573,2021-09-25,Men's Apparel,Southeast,Foot Locker,Online,Virginia,58,32.0,6.0
2574,2021-04-24,Men's Apparel,Southeast,Foot Locker,Online,Virginia,49,17.0,4.0
2575,2021-08-24,Men's Apparel,Southeast,Foot Locker,Online,Virginia,64,68.0,11.0
2576,2021-06-24,Men's Apparel,Southeast,Foot Locker,Online,Virginia,81,84.0,10.0
2577,2021-03-23,Men's Apparel,Southeast,Foot Locker,Online,Virginia,51,15.0,3.0
2578,2021-05-25,Men's Apparel,Southeast,Foot Locker,Online,Virginia,44,22.0,5.0
2579,2021-10-24,Men's Apparel,Southeast,Foot Locker,Online,Virginia,53,46.0,9.0
2580,2021-02-24,Men's Apparel,Southeast,Foot Locker,Online,Virginia,42,16.0,4.0
2581,2021-11-24,Men's Apparel,Southeast,Foot Locker,Online,Virginia,73,81.0,11.0
2582,2021-07-23,Men's Apparel,Southeast,Foot Locker,Online,Virginia,85,138.0,16.0
2583,2021-05-25,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,51,50.0,10.0
2584,2021-12-23,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,74,167.0,23.0
2585,2021-09-25,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,52,59.0,11.0
2586,2021-06-24,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,62,109.0,18.0
2587,2021-03-23,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,45,38.0,9.0
2588,2021-04-24,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,59,41.0,7.0
2589,2021-08-24,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,76,154.0,20.0
2590,2021-11-24,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,47,79.0,17.0
2591,2021-10-24,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,51,72.0,14.0
2592,2021-07-23,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,81,164.0,20.0
2593,2021-10-24,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,38,39.0,10.0
2594,2021-08-24,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,83,199.0,24.0
2595,2021-05-25,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,46,58.0,13.0
2596,2021-03-23,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,38,54.0,14.0
2597,2021-11-24,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,42,65.0,16.0
2598,2021-06-24,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,53,123.0,23.0
2599,2021-12-23,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,60,135.0,23.0
2600,2021-04-24,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,52,64.0,12.0
2601,2021-09-25,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,46,52.0,11.0
2602,2021-07-23,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,79,201.0,26.0
2603,2021-12-12,Women's Apparel,Southeast,Foot Locker,Online,Georgia,70,3500.0,50.0
2604,2021-12-12,Women's Apparel,Southeast,Foot Locker,Online,Georgia,64,86.0,14.0
2605,2021-11-24,Women's Apparel,Southeast,Foot Locker,Online,Virginia,74,110.0,15.0
2606,2021-07-23,Women's Apparel,Southeast,Foot Locker,Online,Virginia,96,173.0,18.0
2607,2021-06-24,Women's Apparel,Southeast,Foot Locker,Online,Virginia,96,175.0,18.0
2608,2021-03-23,Women's Apparel,Southeast,Foot Locker,Online,Virginia,49,38.0,8.0
2609,2021-08-24,Women's Apparel,Southeast,Foot Locker,Online,Virginia,73,55.0,8.0
2610,2021-02-24,Women's Apparel,Southeast,Foot Locker,Online,Virginia,38,31.0,8.0
2611,2021-09-25,Women's Apparel,Southeast,Foot Locker,Online,Virginia,42,29.0,7.0
2612,2021-05-25,Women's Apparel,Southeast,Foot Locker,Online,Virginia,56,85.0,15.0
2613,2021-10-24,Women's Apparel,Southeast,Foot Locker,Online,Virginia,59,60.0,10.0
2614,2021-04-24,Women's Apparel,Southeast,Foot Locker,Online,Virginia,64,50.0,8.0
2615,2021-12-12,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,55,2613.0,48.0
2616,2021-12-12,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,51,65.0,13.0
2617,2021-03-23,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,48,31.0,7.0
2618,2021-07-23,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,82,122.0,15.0
2619,2021-04-24,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,42,24.0,6.0
2620,2021-11-24,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,52,59.0,11.0
2621,2021-10-24,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,41,40.0,10.0
2622,2021-09-25,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,45,24.0,5.0
2623,2021-08-24,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,66,73.0,11.0
2624,2021-06-24,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,72,102.0,14.0
2625,2021-02-24,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,38,22.0,6.0
2626,2021-05-25,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,47,32.0,7.0
2627,2021-12-12,Women's Street Footwear,Southeast,Foot Locker,Online,Georgia,55,2613.0,48.0
2628,2021-12-12,Women's Street Footwear,Southeast,Foot Locker,Online,Georgia,53,73.0,14.0
2629,2021-07-23,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,86,157.0,18.0
2630,2021-10-24,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,46,44.0,10.0
2631,2021-09-25,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,47,31.0,7.0
2632,2021-11-24,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,43,59.0,14.0
2633,2021-03-23,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,52,47.0,9.0
2634,2021-08-24,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,69,130.0,19.0
2635,2021-06-24,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,73,142.0,20.0
2636,2021-04-24,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,57,48.0,9.0
2637,2021-05-25,Women's Street Footwear,Southeast,Foot Locker,Online,Virginia,50,44.0,9.0
2638,2021-02-17,Men's Apparel,Southeast,Sports Direct,Online,Florida,52,31.0,6.0
2639,2021-03-16,Men's Apparel,Southeast,Sports Direct,Online,Florida,61,27.0,4.0
2640,2021-02-13,Men's Apparel,Southeast,Sports Direct,Online,Georgia,45,788.0,18.0
2641,2021-03-12,Men's Apparel,Southeast,Sports Direct,Online,Georgia,55,825.0,15.0
2642,2021-04-13,Men's Apparel,Southeast,Sports Direct,Online,Georgia,55,963.0,18.0
2643,2021-05-14,Men's Apparel,Southeast,Sports Direct,Online,Georgia,55,1238.0,23.0
